sample,image,grid,roifile,mpp
TCGA-F4-6806-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6806-01Z-00-DX1.483d0fc7-220c-4b62-8c9e-a1004ce7450c.svs-202.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6806-01Z-00-DX1.483d0fc7-220c-4b62-8c9e-a1004ce7450c.svs-202.oid0.json,0.252
TCGA-F4-6807-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6807-01A-01-BS1.636b5364-506d-4dd6-b7b0-3d18922cee22.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6807-01A-01-BS1.636b5364-506d-4dd6-b7b0-3d18922cee22.oid0.json,0.2462
TCGA-F4-6807-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6807-01A-01-TS1.d477377c-d03b-4260-9b63-4c4223013a22.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6807-01A-01-TS1.d477377c-d03b-4260-9b63-4c4223013a22.oid0.json,0.252
TCGA-F4-6807-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6807-01Z-00-DX1.84bfb631-af3d-45e7-a7db-730844a53625.svs-295.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6807-01Z-00-DX1.84bfb631-af3d-45e7-a7db-730844a53625.svs-295.oid0.json,0.252
TCGA-F4-6808-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6808-01A-01-BS1.c55d1b4c-d90e-483c-b198-a66846f18c35.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6808-01A-01-BS1.c55d1b4c-d90e-483c-b198-a66846f18c35.oid0.json,0.2462
TCGA-F4-6808-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6808-01A-01-TS1.cbdd3807-be2c-4a7b-8113-08ae266135db.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6808-01A-01-TS1.cbdd3807-be2c-4a7b-8113-08ae266135db.oid0.json,0.2462
TCGA-F4-6808-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6808-01Z-00-DX1.c5c94635-21de-4edb-a903-4a2c914a5795.svs-296.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6808-01Z-00-DX1.c5c94635-21de-4edb-a903-4a2c914a5795.svs-296.oid0.json,0.252
TCGA-F4-6809-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6809-01A-01-BS1.557dfb5e-749e-43e5-96b4-39f322fd22c0.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6809-01A-01-BS1.557dfb5e-749e-43e5-96b4-39f322fd22c0.oid0.json,0.2462
TCGA-F4-6809-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6809-01A-01-TS1.7c734fc1-45b2-40c1-b332-07c9dd21bd3d.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6809-01A-01-TS1.7c734fc1-45b2-40c1-b332-07c9dd21bd3d.oid0.json,0.2462
TCGA-F4-6809-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6809-01Z-00-DX1.5ab8333f-0c77-4685-8701-4130a93e6f3a.svs-297.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6809-01Z-00-DX1.5ab8333f-0c77-4685-8701-4130a93e6f3a.svs-297.oid0.json,0.252
TCGA-F4-6854-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6854-01A-01-BS1.3f102306-747a-485f-8f28-235c0d234b0d.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6854-01A-01-BS1.3f102306-747a-485f-8f28-235c0d234b0d.oid0.json,0.2462
TCGA-F4-6854-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6854-01A-01-TS1.7be0f38e-08fc-4bfb-ad12-24fa03e490f1.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6854-01A-01-TS1.7be0f38e-08fc-4bfb-ad12-24fa03e490f1.oid0.json,0.2462
TCGA-F4-6854-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6854-01Z-00-DX1.a4d18769-1632-41e4-b49d-4a88d36e21ab.svs-298.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6854-01Z-00-DX1.a4d18769-1632-41e4-b49d-4a88d36e21ab.svs-298.oid0.json,0.252
TCGA-F4-6855-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6855-01A-01-BS1.531e6118-a433-44e1-ba96-d38fb9db688c.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6855-01A-01-BS1.531e6118-a433-44e1-ba96-d38fb9db688c.oid0.json,0.2462
TCGA-F4-6856-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6856-01A-01-BS1.d5f9d75c-4420-4ed2-af83-bc0a436a1425.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6856-01A-01-BS1.d5f9d75c-4420-4ed2-af83-bc0a436a1425.oid0.json,0.2462
TCGA-F4-6856-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6856-01A-01-TS1.24b63cb0-d1b8-4ab1-953e-eae2b7faf587.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6856-01A-01-TS1.24b63cb0-d1b8-4ab1-953e-eae2b7faf587.oid0.json,0.2462
TCGA-F4-6856-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6856-01Z-00-DX1.2872c7b5-b94d-4147-ad90-69f88668135a.svs-299.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6856-01Z-00-DX1.2872c7b5-b94d-4147-ad90-69f88668135a.svs-299.oid0.json,0.252
TCGA-G4-6293-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6293-01Z-00-DX1.62ed5ed9-a79a-487a-bd6f-1f3f0571d44d.svs-204.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6293-01Z-00-DX1.62ed5ed9-a79a-487a-bd6f-1f3f0571d44d.svs-204.oid0.json,0.252
TCGA-G4-6294-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6294-01Z-00-DX1.29a1716d-8875-49f0-8a83-f416221623b3.svs-300.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6294-01Z-00-DX1.29a1716d-8875-49f0-8a83-f416221623b3.svs-300.oid0.json,0.252
TCGA-G4-6295-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6295-01Z-00-DX1.9e7ae22f-daac-42cb-a879-bcf505d1c725.svs-301.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6295-01Z-00-DX1.9e7ae22f-daac-42cb-a879-bcf505d1c725.svs-301.oid0.json,0.252
TCGA-G4-6297-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6297-01Z-00-DX1.3e37fa8b-c10e-4e44-9933-5bcbbe088fe0.svs-302.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6297-01Z-00-DX1.3e37fa8b-c10e-4e44-9933-5bcbbe088fe0.svs-302.oid0.json,0.252
TCGA-G4-6298-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6298-01Z-00-DX1.83055d52-71f7-46ec-be53-11d86b19b4cf.svs-303.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6298-01Z-00-DX1.83055d52-71f7-46ec-be53-11d86b19b4cf.svs-303.oid0.json,0.252
TCGA-G4-6299-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6299-01Z-00-DX1.22701e3b-7bfb-45ad-9382-842b2da0387a.svs-304.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6299-01Z-00-DX1.22701e3b-7bfb-45ad-9382-842b2da0387a.svs-304.oid0.json,0.252
TCGA-G4-6302-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6302-01Z-00-DX1.78bd777d-4b82-44de-9ef1-c4c641364015.svs-305.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6302-01Z-00-DX1.78bd777d-4b82-44de-9ef1-c4c641364015.svs-305.oid0.json,0.252
TCGA-G4-6303-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6303-01Z-00-DX1.5819f041-d9b8-4fd2-bf52-65677be31df1.svs-306.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6303-01Z-00-DX1.5819f041-d9b8-4fd2-bf52-65677be31df1.svs-306.oid0.json,0.252
TCGA-G4-6304-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6304-01Z-00-DX1.cf678a4f-5448-4d6a-a36f-cd1aec4d48a7.svs-205.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6304-01Z-00-DX1.cf678a4f-5448-4d6a-a36f-cd1aec4d48a7.svs-205.oid0.json,0.252
TCGA-G4-6306-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6306-01Z-00-DX1.962227ca-b0d6-4cf4-afea-8f7c2f9b2477.svs-307.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6306-01Z-00-DX1.962227ca-b0d6-4cf4-afea-8f7c2f9b2477.svs-307.oid0.json,0.252
TCGA-G4-6307-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6307-01Z-00-DX1.fff548a0-8bc8-428e-a4ce-3a5d0b3f060b.svs-308.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6307-01Z-00-DX1.fff548a0-8bc8-428e-a4ce-3a5d0b3f060b.svs-308.oid0.json,0.252
TCGA-G4-6309-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6309-01Z-00-DX1.3eb20fdc-eb86-4bd5-8194-76b02d4fa472.svs-206.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6309-01Z-00-DX1.3eb20fdc-eb86-4bd5-8194-76b02d4fa472.svs-206.oid0.json,0.252
TCGA-G4-6310-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6310-01Z-00-DX1.b88472d4-3adc-4e4d-b0f2-0dc195a3d7df.svs-207.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6310-01Z-00-DX1.b88472d4-3adc-4e4d-b0f2-0dc195a3d7df.svs-207.oid0.json,0.252
TCGA-G4-6314-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6314-01Z-00-DX1.bea21980-9584-4382-9de3-4c5114edb10d.svs-310.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6314-01Z-00-DX1.bea21980-9584-4382-9de3-4c5114edb10d.svs-310.oid0.json,0.252
TCGA-G4-6315-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-G4-6315-01Z-00-DX1.2c3c17b0-c118-42b1-b1c9-7cc984e47f6c.svs-208.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-G4-6315-01Z-00-DX1.2c3c17b0-c118-42b1-b1c9-7cc984e47f6c.svs-208.oid0.json,0.252
