sample,image,grid,roifile,mpp
TCGA-CM-6161-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6161-01A-01-TS1.4d1aea70-283d-4448-b58d-846205a9baa5.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6161-01A-01-TS1.4d1aea70-283d-4448-b58d-846205a9baa5.oid0.json,0.2462
TCGA-CM-6161-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6161-01Z-00-DX1.552104aa-6fd7-4d53-918b-fe67d359815c.svs-245.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6161-01Z-00-DX1.552104aa-6fd7-4d53-918b-fe67d359815c.svs-245.oid0.json,0.252
TCGA-CM-6162-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6162-01A-01-BS1.1b7d2e09-76f2-45a2-9b7f-6db9e228aab3.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6162-01A-01-BS1.1b7d2e09-76f2-45a2-9b7f-6db9e228aab3.oid0.json,0.2462
TCGA-CM-6162-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6162-01Z-00-DX1.806a99a3-cda2-4dde-8d13-d22912b44d49.svs-246.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6162-01Z-00-DX1.806a99a3-cda2-4dde-8d13-d22912b44d49.svs-246.oid0.json,0.252
TCGA-CM-6163-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6163-01Z-00-DX1.012a7433-73bb-4584-957b-f92c8877a114.svs-141.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6163-01Z-00-DX1.012a7433-73bb-4584-957b-f92c8877a114.svs-141.oid0.json,0.252
TCGA-CM-6163-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6163-01Z-00-DX1.012a7433-73bb-4584-957b-f92c8877a114.svs-141.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6163-01Z-00-DX1.012a7433-73bb-4584-957b-f92c8877a114.svs-141.oid1.json,0.252
TCGA-CM-6164-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6164-01A-01-BS1.a0d90999-f7a0-4fab-bf59-78ff1817bf07.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6164-01A-01-BS1.a0d90999-f7a0-4fab-bf59-78ff1817bf07.oid0.json,0.2462
TCGA-CM-6164-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6164-01A-01-TS1.60a901bc-cc58-4ea8-9817-7d6237c8f71e.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6164-01A-01-TS1.60a901bc-cc58-4ea8-9817-7d6237c8f71e.oid0.json,0.2462
TCGA-CM-6164-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6164-01Z-00-DX1.ccf5ce96-b732-4c35-b177-d3dbe2ed89cb.svs-247.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6164-01Z-00-DX1.ccf5ce96-b732-4c35-b177-d3dbe2ed89cb.svs-247.oid0.json,0.252
TCGA-CM-6165-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6165-01Z-00-DX1.d59faefa-f647-4617-9dcf-4fd6ab45b4e6.svs-248.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6165-01Z-00-DX1.d59faefa-f647-4617-9dcf-4fd6ab45b4e6.svs-248.oid0.json,0.252
TCGA-CM-6166-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6166-01A-01-BS1.445ed94e-61c8-4fed-9ba8-cf7dbf28d7ac.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6166-01A-01-BS1.445ed94e-61c8-4fed-9ba8-cf7dbf28d7ac.oid0.json,0.2457
TCGA-CM-6166-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6166-01A-01-TS1.098b11fd-ceb3-4dc0-90cd-4a68724f6623.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6166-01A-01-TS1.098b11fd-ceb3-4dc0-90cd-4a68724f6623.oid0.json,0.2462
TCGA-CM-6166-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6166-01Z-00-DX1.52eaa124-7ab5-4aaf-b074-7f89a4c53804.svs-249.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6166-01Z-00-DX1.52eaa124-7ab5-4aaf-b074-7f89a4c53804.svs-249.oid0.json,0.252
TCGA-CM-6167-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6167-01A-01-BS1.1a9de84a-a7b7-42ef-8253-aabd0a4d85b1.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6167-01A-01-BS1.1a9de84a-a7b7-42ef-8253-aabd0a4d85b1.oid0.json,0.2457
TCGA-CM-6167-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6167-01Z-00-DX1.7adf00e3-6768-46bb-814c-b2f04c472cc8.svs-142.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6167-01Z-00-DX1.7adf00e3-6768-46bb-814c-b2f04c472cc8.svs-142.oid0.json,0.252
TCGA-CM-6168-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6168-01Z-00-DX1.96af6eb2-9d51-4671-baf8-1a73d0c66869.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6168-01Z-00-DX1.96af6eb2-9d51-4671-baf8-1a73d0c66869.oid0.json,0.252
TCGA-CM-6169-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6169-01Z-00-DX1.0381c243-02b8-4f1d-840c-19ef44d4b92c.svs-250.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6169-01Z-00-DX1.0381c243-02b8-4f1d-840c-19ef44d4b92c.svs-250.oid0.json,0.252
TCGA-CM-6170-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6170-01Z-00-DX1.aa9c41ea-3894-4524-a94c-f44c6c53c2d0.svs-143.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6170-01Z-00-DX1.aa9c41ea-3894-4524-a94c-f44c6c53c2d0.svs-143.oid0.json,0.252
TCGA-CM-6171-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6171-01A-01-BS1.97f8f2a5-7a05-4d2d-95e8-160fd1ceabee.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6171-01A-01-BS1.97f8f2a5-7a05-4d2d-95e8-160fd1ceabee.oid0.json,0.2457
TCGA-CM-6171-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6171-01A-01-TS1.a5a5acc5-6a29-45d9-aa86-742e60056080.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6171-01A-01-TS1.a5a5acc5-6a29-45d9-aa86-742e60056080.oid0.json,0.2462
TCGA-CM-6172-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6172-01Z-00-DX1.a5d23c88-a173-46a2-b8dd-6d873b8216c7.svs-251.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6172-01Z-00-DX1.a5d23c88-a173-46a2-b8dd-6d873b8216c7.svs-251.oid0.json,0.252
TCGA-CM-6674-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6674-01A-01-BS1.654aa5c8-6702-4a22-904e-336bb8416871.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6674-01A-01-BS1.654aa5c8-6702-4a22-904e-336bb8416871.oid0.json,0.252
TCGA-CM-6674-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6674-01Z-00-DX1.4a08b16a-788e-43dc-85d2-baff6e911de2.svs-252.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6674-01Z-00-DX1.4a08b16a-788e-43dc-85d2-baff6e911de2.svs-252.oid0.json,0.252
TCGA-CM-6675-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6675-01A-01-BS1.822b3286-5d8b-4a9c-b965-430235f3422f.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6675-01A-01-BS1.822b3286-5d8b-4a9c-b965-430235f3422f.oid0.json,0.252
TCGA-CM-6675-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6675-01Z-00-DX1.4f2301e2-2894-484d-8a52-7be902a9861b.svs-145.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6675-01Z-00-DX1.4f2301e2-2894-484d-8a52-7be902a9861b.svs-145.oid0.json,0.252
TCGA-CM-6676-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6676-01Z-00-DX1.dcc2bf23-ecaa-4952-8485-fc609af66298.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6676-01Z-00-DX1.dcc2bf23-ecaa-4952-8485-fc609af66298.oid0.json,0.252
TCGA-CM-6677-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6677-01A-01-BS1.110c143a-7e45-4bb0-88fc-9aeef9303758.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6677-01A-01-BS1.110c143a-7e45-4bb0-88fc-9aeef9303758.oid0.json,0.252
TCGA-CM-6677-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6677-01Z-00-DX1.e3428c0a-a194-4e38-b105-8244701fcc71.svs-253.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6677-01Z-00-DX1.e3428c0a-a194-4e38-b105-8244701fcc71.svs-253.oid0.json,0.252
TCGA-CM-6678-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6678-01A-01-BS1.7e1b10ec-65da-45ed-bddc-2376624abb46.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6678-01A-01-BS1.7e1b10ec-65da-45ed-bddc-2376624abb46.oid0.json,0.252
TCGA-CM-6678-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6678-01A-01-TS1.f3a91215-f702-4580-875f-ccd8e3fccda3.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6678-01A-01-TS1.f3a91215-f702-4580-875f-ccd8e3fccda3.oid0.json,0.252
TCGA-CM-6678-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6678-01Z-00-DX1.b0e06829-c119-4131-a2ec-22d41d8d6068.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6678-01Z-00-DX1.b0e06829-c119-4131-a2ec-22d41d8d6068.oid0.json,0.252
